Region,Year,Date,UV_Index
melbourne,2010,2010-12-30,11.9
melbourne,2010,2010-12-31,12.36
melbourne,2011,2011-01-01,12.09
melbourne,2011,2011-01-02,12.78
melbourne,2011,2011-01-03,11.7
melbourne,2011,2011-01-04,10.92
melbourne,2011,2011-01-05,11.93
melbourne,2011,2011-01-06,10.85
melbourne,2011,2011-01-07,11.73
melbourne,2011,2011-01-08,11.15
melbourne,2011,2011-01-09,6.56
melbourne,2011,2011-01-10,12.41
melbourne,2011,2011-01-11,6.2
melbourne,2011,2011-01-12,11.63
melbourne,2011,2011-01-13,4.67
melbourne,2011,2011-01-14,12.55
melbourne,2011,2011-01-15,11.79
melbourne,2011,2011-01-16,11.55
melbourne,2011,2011-01-17,11.93
melbourne,2011,2011-01-18,8.76
melbourne,2011,2011-01-19,12.77
melbourne,2011,2011-01-20,11.19
melbourne,2011,2011-01-21,10.38
melbourne,2011,2011-01-22,10.34
melbourne,2011,2011-01-23,11.31
melbourne,2011,2011-01-24,12.55
melbourne,2011,2011-01-25,13.13
melbourne,2011,2011-01-26,8.09
melbourne,2011,2011-01-27,12.34
melbourne,2011,2011-01-28,10.71
melbourne,2011,2011-01-29,10.81
melbourne,2011,2011-01-30,11.26
melbourne,2011,2011-01-31,12.42
melbourne,2011,2011-02-01,10.94
melbourne,2011,2011-02-02,11.38
melbourne,2011,2011-02-03,10.42
melbourne,2011,2011-02-04,12.24
melbourne,2011,2011-02-05,1.61
melbourne,2011,2011-02-06,11.29
melbourne,2011,2011-02-07,10.45
melbourne,2011,2011-02-08,11.74
melbourne,2011,2011-02-09,10.36
melbourne,2011,2011-02-10,8.95
melbourne,2011,2011-02-11,6.15
melbourne,2011,2011-02-12,11.06
melbourne,2011,2011-02-13,10.1
melbourne,2011,2011-02-14,9.28
melbourne,2011,2011-02-15,9.63
melbourne,2011,2011-02-16,10.81
melbourne,2011,2011-02-17,9.86
melbourne,2011,2011-02-18,10.1
melbourne,2011,2011-02-19,10.23
melbourne,2011,2011-02-20,10.97
melbourne,2011,2011-02-21,10.15
melbourne,2011,2011-02-22,10.41
melbourne,2011,2011-02-23,9.26
melbourne,2011,2011-02-24,9.88
melbourne,2011,2011-02-25,9.08
melbourne,2011,2011-02-26,8.96
melbourne,2011,2011-02-27,4.48
melbourne,2011,2011-02-28,3.59
melbourne,2011,2011-03-01,9.48
melbourne,2011,2011-03-02,9.22
melbourne,2011,2011-03-03,9.09
melbourne,2011,2011-03-04,8.58
melbourne,2011,2011-03-05,8.01
melbourne,2011,2011-03-06,8.6
melbourne,2011,2011-03-07,8.62
melbourne,2011,2011-03-08,8.49
melbourne,2011,2011-03-09,5.08
melbourne,2011,2011-03-10,5.82
melbourne,2011,2011-03-11,7.51
melbourne,2011,2011-03-12,8.5
melbourne,2011,2011-03-13,8.47
melbourne,2011,2011-03-14,8.16
melbourne,2011,2011-03-15,7.82
melbourne,2011,2011-03-16,8.0
melbourne,2011,2011-03-17,6.72
melbourne,2011,2011-03-18,7.85
melbourne,2011,2011-03-19,7.02
melbourne,2011,2011-03-20,6.92
melbourne,2011,2011-03-21,3.21
melbourne,2011,2011-03-22,3.22
melbourne,2011,2011-03-23,7.15
melbourne,2011,2011-03-24,4.74
melbourne,2011,2011-03-25,5.22
melbourne,2011,2011-03-26,5.06
melbourne,2011,2011-03-27,7.9
melbourne,2011,2011-03-28,6.62
melbourne,2011,2011-03-29,6.0
melbourne,2011,2011-03-30,6.45
melbourne,2011,2011-03-31,6.71
melbourne,2011,2011-04-01,6.05
melbourne,2011,2011-04-02,6.77
melbourne,2011,2011-04-04,6.83
melbourne,2011,2011-04-05,5.48
melbourne,2011,2011-04-06,5.38
melbourne,2011,2011-04-07,5.55
melbourne,2011,2011-04-08,5.72
melbourne,2011,2011-04-09,3.41
melbourne,2011,2011-04-10,5.51
melbourne,2011,2011-04-11,4.94
melbourne,2011,2011-04-12,4.83
melbourne,2011,2011-04-13,3.31
melbourne,2011,2011-04-14,4.45
melbourne,2011,2011-04-15,5.07
melbourne,2011,2011-04-16,4.88
melbourne,2011,2011-04-17,4.77
melbourne,2011,2011-04-18,4.87
melbourne,2011,2011-04-19,4.33
melbourne,2011,2011-04-20,3.17
melbourne,2011,2011-04-21,4.33
melbourne,2011,2011-04-22,4.37
melbourne,2011,2011-04-23,4.16
melbourne,2011,2011-04-24,4.46
melbourne,2011,2011-04-25,4.26
melbourne,2011,2011-04-26,3.93
melbourne,2011,2011-04-27,3.71
melbourne,2011,2011-04-28,3.94
melbourne,2011,2011-04-29,4.08
melbourne,2011,2011-04-30,3.66
melbourne,2011,2011-05-01,3.13
melbourne,2011,2011-05-02,3.84
melbourne,2011,2011-05-03,3.44
melbourne,2011,2011-05-04,3.83
melbourne,2011,2011-05-05,1.96
melbourne,2011,2011-05-06,3.65
melbourne,2011,2011-05-07,3.17
melbourne,2011,2011-05-08,2.39
melbourne,2011,2011-05-09,3.04
melbourne,2011,2011-05-10,2.77
melbourne,2011,2011-05-11,2.3
melbourne,2011,2011-05-12,1.58
melbourne,2011,2011-05-13,2.46
melbourne,2011,2011-05-14,3.1
melbourne,2011,2011-05-15,3.41
melbourne,2011,2011-05-16,3.6
melbourne,2011,2011-05-17,2.2
melbourne,2011,2011-05-18,2.51
melbourne,2011,2011-05-19,2.46
melbourne,2011,2011-05-20,1.82
melbourne,2011,2011-05-21,2.58
melbourne,2011,2011-05-22,1.82
melbourne,2011,2011-05-23,2.36
melbourne,2011,2011-05-24,2.42
melbourne,2011,2011-05-25,1.32
melbourne,2011,2011-05-26,2.28
melbourne,2011,2011-05-27,1.96
melbourne,2011,2011-05-28,1.99
melbourne,2011,2011-05-29,1.12
melbourne,2011,2011-05-30,1.8
melbourne,2011,2011-05-31,1.8
melbourne,2011,2011-06-01,1.89
melbourne,2011,2011-06-02,1.89
melbourne,2011,2011-06-03,1.72
melbourne,2011,2011-06-04,1.67
melbourne,2011,2011-06-05,1.68
melbourne,2011,2011-06-06,1.79
melbourne,2011,2011-06-07,1.31
melbourne,2011,2011-06-08,1.68
melbourne,2011,2011-06-09,1.73
melbourne,2011,2011-06-10,1.69
melbourne,2011,2011-06-11,1.61
melbourne,2011,2011-06-12,1.47
melbourne,2011,2011-06-13,1.65
melbourne,2011,2011-06-14,1.65
melbourne,2011,2011-06-15,1.69
melbourne,2011,2011-06-16,1.61
melbourne,2011,2011-06-17,1.54
melbourne,2011,2011-06-18,1.63
melbourne,2011,2011-06-19,1.65
melbourne,2011,2011-06-20,1.57
melbourne,2011,2011-06-21,1.27
melbourne,2011,2011-06-22,1.36
melbourne,2011,2011-06-23,2.1
melbourne,2011,2011-06-24,1.94
melbourne,2011,2011-06-25,2.0
melbourne,2011,2011-06-26,1.91
melbourne,2011,2011-06-27,1.44
melbourne,2011,2011-06-28,1.68
melbourne,2011,2011-06-29,1.68
melbourne,2011,2011-06-30,1.72
melbourne,2011,2011-07-01,1.71
